,Дата,Цена,Откр.,Макс.,Мин.,Объём,Изм. %
321,17.01.2020,"1.699,64","1.712,93","1.715,08","1.697,69",-,"-0,33%"
322,16.01.2020,"1.705,22","1.691,82","1.706,17","1.691,82",-,"1,36%"
323,15.01.2020,"1.682,40","1.673,69","1.688,12","1.673,40",-,"0,40%"
324,14.01.2020,"1.675,74","1.668,39","1.684,34","1.662,86",-,"0,37%"
325,13.01.2020,"1.669,61","1.658,98","1.669,61","1.652,32",-,"0,72%"
326,10.01.2020,"1.657,64","1.665,47","1.666,75","1.654,01",-,"-0,44%"
327,09.01.2020,"1.664,99","1.669,86","1.671,82","1.663,78",-,"0,08%"
328,08.01.2020,"1.663,59","1.658,47","1.669,29","1.658,23",-,"0,32%"
329,07.01.2020,"1.658,31","1.659,73","1.662,10","1.653,33",-,"-0,30%"
330,06.01.2020,"1.663,26","1.650,66","1.664,85","1.645,51",-,"0,14%"
331,03.01.2020,"1.660,87","1.655,02","1.664,04","1.648,54",-,"-0,35%"
332,02.01.2020,"1.666,77","1.675,90","1.678,14","1.653,52",-,"-0,10%"
333,31.12.2019,"1.668,47","1.660,05","1.673,34","1.659,83",-,"0,26%"
334,30.12.2019,"1.664,15","1.669,88","1.670,22","1.658,05",-,"-0,29%"
335,27.12.2019,"1.669,03","1.681,25","1.681,68","1.666,43",-,"-0,52%"
336,26.12.2019,"1.677,67","1.680,22","1.680,36","1.675,10",-,"-0,02%"
337,24.12.2019,"1.678,01","1.676,23","1.678,09","1.673,74",-,"0,23%"
338,23.12.2019,"1.674,14","1.673,98","1.675,31","1.666,19",-,"0,13%"
339,20.12.2019,"1.671,90","1.670,60","1.674,43","1.668,86",-,"0,29%"
340,19.12.2019,"1.667,09","1.662,52","1.667,23","1.660,62",-,"0,32%"
341,18.12.2019,"1.661,73","1.660,49","1.663,38","1.654,73",-,"0,25%"
342,17.12.2019,"1.657,56","1.650,59","1.657,70","1.649,63",-,"0,46%"
343,16.12.2019,"1.649,94","1.647,20","1.658,62","1.647,20",-,"0,73%"
344,13.12.2019,"1.637,98","1.643,83","1.650,19","1.632,65",-,"-0,42%"
345,12.12.2019,"1.644,81","1.631,80","1.654,07","1.629,86",-,"0,79%"
346,11.12.2019,"1.631,93","1.633,43","1.634,43","1.626,74",-,"0,01%"
347,10.12.2019,"1.631,71","1.629,10","1.633,74","1.626,37",-,"0,13%"
348,09.12.2019,"1.629,62","1.631,47","1.636,44","1.629,62",-,"-0,26%"
349,06.12.2019,"1.633,84","1.620,92","1.637,90","1.620,92",-,"1,18%"
350,05.12.2019,"1.614,83","1.617,17","1.620,84","1.611,80",-,"0,06%"
351,04.12.2019,"1.613,90","1.607,68","1.618,38","1.607,68",-,"0,70%"
352,03.12.2019,"1.602,63","1.602,76","1.603,08","1.589,73",-,"-0,31%"
353,02.12.2019,"1.607,58","1.626,56","1.627,34","1.606,63",-,"-1,04%"
354,29.11.2019,"1.624,50","1.630,16","1.633,59","1.623,92",-,"-0,59%"
355,27.11.2019,"1.634,10","1.626,80","1.634,77","1.626,80",-,"0,61%"
356,26.11.2019,"1.624,23","1.621,90","1.630,28","1.619,95",-,"0,14%"
357,25.11.2019,"1.621,90","1.594,49","1.623,99","1.594,49",-,"2,07%"
358,22.11.2019,"1.588,94","1.588,89","1.591,31","1.581,81",-,"0,31%"
359,21.11.2019,"1.583,96","1.594,10","1.595,61","1.581,04",-,"-0,48%"
360,20.11.2019,"1.591,61","1.593,44","1.602,71","1.581,98",-,"-0,42%"
361,19.11.2019,"1.598,29","1.594,96","1.602,96","1.592,04",-,"0,37%"
362,18.11.2019,"1.592,34","1.594,11","1.594,11","1.588,55",-,"-0,26%"
363,15.11.2019,"1.596,45","1.594,06","1.598,20","1.591,04",-,"0,48%"
364,14.11.2019,"1.588,79","1.587,35","1.594,71","1.586,68",-,"-0,02%"
365,13.11.2019,"1.589,18","1.588,29","1.591,85","1.581,06",-,"-0,37%"
366,12.11.2019,"1.595,12","1.595,62","1.604,64","1.593,41",-,"0,02%"
367,11.11.2019,"1.594,77","1.592,75","1.595,44","1.588,31",-,"-0,26%"
368,08.11.2019,"1.598,86","1.590,96","1.598,93","1.587,49",-,"0,31%"
369,07.11.2019,"1.593,99","1.598,25","1.607,41","1.590,33",-,"0,28%"
370,06.11.2019,"1.589,54","1.598,42","1.598,42","1.587,02",-,"-0,63%"
371,05.11.2019,"1.599,61","1.598,94","1.608,80","1.597,93",-,"0,14%"
372,04.11.2019,"1.597,40","1.597,10","1.602,06","1.593,74",-,"0,51%"
373,01.11.2019,"1.589,33","1.569,20","1.589,33","1.569,20",-,"1,72%"
374,31.10.2019,"1.562,45","1.570,19","1.570,48","1.552,87",-,"-0,66%"
375,30.10.2019,"1.572,85","1.575,61","1.575,61","1.562,05",-,"-0,27%"
376,29.10.2019,"1.577,07","1.571,76","1.581,13","1.569,46",-,"0,33%"
377,28.10.2019,"1.571,93","1.563,50","1.576,99","1.563,50",-,"0,85%"
378,25.10.2019,"1.558,71","1.548,99","1.562,56","1.547,78",-,"0,55%"
379,24.10.2019,"1.550,18","1.556,60","1.557,33","1.544,89",-,"-0,17%"
380,23.10.2019,"1.552,86","1.550,59","1.554,68","1.545,89",-,"0,13%"
381,22.10.2019,"1.550,87","1.550,77","1.557,89","1.547,31",-,"0,05%"
382,21.10.2019,"1.550,14","1.541,73","1.557,02","1.541,73",-,"0,95%"
383,18.10.2019,"1.535,48","1.539,24","1.540,72","1.525,47",-,"-0,41%"
384,17.10.2019,"1.541,84","1.530,18","1.542,66","1.530,18",-,"1,10%"
385,16.10.2019,"1.525,06","1.521,48","1.529,60","1.520,40",-,"0,12%"
386,15.10.2019,"1.523,30","1.508,54","1.528,42","1.507,80",-,"1,19%"
387,14.10.2019,"1.505,43","1.507,33","1.508,62","1.499,98",-,"-0,43%"
388,11.10.2019,"1.511,90","1.486,96","1.525,83","1.486,96",-,"1,79%"
389,10.10.2019,"1.485,36","1.480,71","1.491,57","1.480,71",-,"0,40%"
390,09.10.2019,"1.479,46","1.480,00","1.484,83","1.476,51",-,"0,47%"
391,08.10.2019,"1.472,60","1.494,61","1.494,61","1.472,55",-,"-1,68%"
392,07.10.2019,"1.497,79","1.498,71","1.507,33","1.492,61",-,"-0,19%"
393,04.10.2019,"1.500,70","1.486,57","1.500,77","1.482,02",-,"0,97%"
394,03.10.2019,"1.486,35","1.476,44","1.487,35","1.462,22",-,"0,45%"
395,02.10.2019,"1.479,63","1.493,07","1.493,07","1.469,08",-,"-0,92%"
396,01.10.2019,"1.493,43","1.523,85","1.539,09","1.491,55",-,"-1,97%"
397,30.09.2019,"1.523,37","1.521,49","1.530,66","1.518,34",-,"0,19%"
398,27.09.2019,"1.520,48","1.534,12","1.539,37","1.515,64",-,"-0,84%"
399,26.09.2019,"1.533,33","1.549,54","1.549,54","1.531,04",-,"-1,12%"
400,25.09.2019,"1.550,65","1.533,14","1.552,94","1.530,70",-,"1,11%"
401,24.09.2019,"1.533,59","1.559,48","1.562,63","1.530,33",-,"-1,58%"
402,23.09.2019,"1.558,25","1.556,91","1.563,64","1.552,45",-,"-0,10%"
403,20.09.2019,"1.559,76","1.561,63","1.570,02","1.554,25",-,"-0,11%"
404,19.09.2019,"1.561,47","1.570,76","1.581,35","1.560,92",-,"-0,44%"
405,18.09.2019,"1.568,34","1.577,55","1.577,55","1.557,15",-,"-0,63%"
406,17.09.2019,"1.578,29","1.582,37","1.582,37","1.569,41",-,"-0,40%"
407,16.09.2019,"1.584,60","1.574,73","1.590,50","1.570,50",-,"0,41%"
408,13.09.2019,"1.578,14","1.579,23","1.589,45","1.577,11",-,"0,19%"
409,12.09.2019,"1.575,07","1.575,80","1.580,72","1.562,81",-,"-0,04%"
410,11.09.2019,"1.575,71","1.543,87","1.575,83","1.541,88",-,"2,12%"
411,10.09.2019,"1.542,99","1.523,57","1.543,63","1.516,56",-,"1,23%"
412,09.09.2019,"1.524,23","1.507,53","1.526,10","1.506,77",-,"1,27%"
413,06.09.2019,"1.505,17","1.511,51","1.517,01","1.504,91",-,"-0,37%"
414,05.09.2019,"1.510,75","1.491,27","1.521,79","1.491,27",-,"1,75%"
415,04.09.2019,"1.484,76","1.475,36","1.487,94","1.475,36",-,"0,85%"
416,03.09.2019,"1.472,28","1.494,03","1.494,03","1.467,47",-,"-1,51%"
417,30.08.2019,"1.494,84","1.499,07","1.504,45","1.488,34",-,"-0,13%"
418,29.08.2019,"1.496,72","1.478,48","1.498,78","1.478,48",-,"1,63%"
419,28.08.2019,"1.472,71","1.455,90","1.478,03","1.450,32",-,"1,14%"
420,27.08.2019,"1.456,04","1.479,46","1.485,67","1.454,91",-,"-1,35%"
421,26.08.2019,"1.476,00","1.461,59","1.476,34","1.461,59",-,"1,13%"
422,23.08.2019,"1.459,49","1.504,30","1.505,68","1.456,90",-,"-3,09%"
423,22.08.2019,"1.506,00","1.510,80","1.516,47","1.500,37",-,"-0,25%"
424,21.08.2019,"1.509,85","1.498,54","1.512,08","1.498,54",-,"0,79%"
425,20.08.2019,"1.498,01","1.508,63","1.508,63","1.497,77",-,"-0,72%"
426,19.08.2019,"1.508,85","1.496,62","1.515,34","1.496,62",-,"1,02%"
427,16.08.2019,"1.493,64","1.462,13","1.494,68","1.462,13",-,"2,19%"
428,15.08.2019,"1.461,65","1.467,58","1.470,94","1.456,28",-,"-0,40%"
429,14.08.2019,"1.467,52","1.509,58","1.509,58","1.465,46",-,"-2,85%"
430,13.08.2019,"1.510,58","1.493,41","1.522,77","1.490,00",-,"1,15%"
431,12.08.2019,"1.493,46","1.512,76","1.512,76","1.491,61",-,"-1,29%"
432,09.08.2019,"1.513,04","1.530,96","1.530,96","1.509,96",-,"-1,25%"
433,08.08.2019,"1.532,13","1.502,32","1.533,50","1.502,32",-,"2,10%"
434,07.08.2019,"1.500,69","1.501,53","1.504,59","1.478,45",-,"-0,09%"
435,06.08.2019,"1.502,09","1.487,68","1.502,86","1.483,40",-,"0,99%"
436,05.08.2019,"1.487,41","1.532,39","1.532,39","1.472,66",-,"-3,02%"
437,02.08.2019,"1.533,66","1.550,46","1.550,46","1.522,37",-,"-1,10%"
438,01.08.2019,"1.550,76","1.574,93","1.587,81","1.546,55",-,"-1,51%"
439,31.07.2019,"1.574,61","1.586,76","1.599,40","1.568,40",-,"-0,69%"
440,30.07.2019,"1.585,60","1.567,65","1.586,32","1.557,97",-,"1,06%"
441,29.07.2019,"1.569,03","1.578,90","1.580,02","1.565,63",-,"-0,63%"
442,26.07.2019,"1.578,97","1.561,93","1.581,53","1.561,93",-,"1,12%"
443,25.07.2019,"1.561,45","1.580,21","1.580,21","1.560,65",-,"-1,20%"
444,24.07.2019,"1.580,42","1.554,09","1.581,63","1.550,57",-,"1,64%"
445,23.07.2019,"1.554,96","1.546,12","1.555,20","1.544,76",-,"0,66%"
446,22.07.2019,"1.544,78","1.549,73","1.554,29","1.543,56",-,"-0,20%"
447,19.07.2019,"1.547,90","1.554,92","1.561,56","1.547,64",-,"-0,50%"
448,18.07.2019,"1.555,62","1.550,32","1.557,40","1.546,02",-,"0,31%"
449,17.07.2019,"1.550,78","1.561,75","1.561,75","1.547,76",-,"-0,72%"
450,16.07.2019,"1.562,00","1.561,49","1.569,62","1.558,24",-,"0,01%"
451,15.07.2019,"1.561,82","1.570,73","1.573,88","1.558,78",-,"-0,52%"
452,12.07.2019,"1.570,00","1.558,65","1.574,48","1.558,65",-,"0,78%"
453,11.07.2019,"1.557,92","1.565,46","1.567,95","1.552,40",-,"-0,46%"
454,10.07.2019,"1.565,05","1.564,65","1.572,82","1.558,80",-,"0,16%"
455,09.07.2019,"1.562,59","1.559,01","1.562,73","1.554,12",-,"0,08%"
456,08.07.2019,"1.561,39","1.574,23","1.574,23","1.559,02",-,"-0,90%"
457,05.07.2019,"1.575,62","1.571,11","1.575,79","1.559,58",-,"0,22%"
458,03.07.2019,"1.572,12","1.562,19","1.572,12","1.562,19",-,"0,74%"
459,02.07.2019,"1.560,54","1.569,53","1.569,53","1.552,94",-,"-0,58%"
460,01.07.2019,"1.569,66","1.574,65","1.586,77","1.562,78",-,"0,20%"
461,28.06.2019,"1.566,57","1.548,12","1.568,60","1.548,12",-,"1,29%"
462,27.06.2019,"1.546,55","1.518,88","1.546,55","1.518,88",-,"1,90%"
463,26.06.2019,"1.517,78","1.523,26","1.530,13","1.517,78",-,"-0,21%"
464,25.06.2019,"1.521,04","1.530,99","1.533,24","1.520,50",-,"-0,59%"
465,24.06.2019,"1.530,08","1.550,10","1.551,65","1.530,08",-,"-1,26%"
466,21.06.2019,"1.549,63","1.561,88","1.561,88","1.546,13",-,"-0,89%"
467,20.06.2019,"1.563,49","1.560,31","1.570,74","1.556,08",-,"0,51%"
468,19.06.2019,"1.555,58","1.550,46","1.556,45","1.547,59",-,"0,35%"
469,18.06.2019,"1.550,23","1.532,87","1.560,18","1.532,87",-,"1,14%"
470,17.06.2019,"1.532,75","1.523,25","1.538,58","1.523,25",-,"0,67%"
471,14.06.2019,"1.522,50","1.535,32","1.535,32","1.522,42",-,"-0,87%"
472,13.06.2019,"1.535,80","1.520,52","1.536,02","1.520,52",-,"1,05%"
473,12.06.2019,"1.519,79","1.518,64","1.522,00","1.512,40",-,"0,04%"
474,11.06.2019,"1.519,11","1.525,03","1.536,16","1.513,21",-,"-0,29%"
475,10.06.2019,"1.523,56","1.516,62","1.535,64","1.516,62",-,"0,61%"
476,07.06.2019,"1.514,39","1.504,68","1.518,92","1.504,68",-,"0,72%"
477,06.06.2019,"1.503,54","1.506,35","1.508,54","1.490,77",-,"-0,22%"
478,05.06.2019,"1.506,79","1.510,10","1.514,25","1.494,08",-,"-0,12%"
479,04.06.2019,"1.508,56","1.475,32","1.508,65","1.475,32",-,"2,62%"
480,03.06.2019,"1.469,98","1.465,88","1.476,85","1.460,49",-,"0,31%"
481,31.05.2019,"1.465,49","1.478,53","1.478,53","1.461,47",-,"-1,35%"
482,30.05.2019,"1.485,53","1.491,85","1.500,63","1.477,99",-,"-0,30%"
483,29.05.2019,"1.489,95","1.503,53","1.503,53","1.481,42",-,"-0,94%"
484,28.05.2019,"1.504,02","1.514,99","1.520,22","1.503,57",-,"-0,67%"
485,24.05.2019,"1.514,11","1.505,88","1.516,66","1.505,76",-,"0,85%"
486,23.05.2019,"1.501,38","1.525,07","1.525,07","1.493,48",-,"-1,98%"
487,22.05.2019,"1.531,63","1.542,58","1.542,58","1.528,36",-,"-0,88%"
488,21.05.2019,"1.545,25","1.529,82","1.545,98","1.529,82",-,"1,33%"
489,20.05.2019,"1.524,96","1.530,25","1.533,36","1.521,63",-,"-0,70%"
490,17.05.2019,"1.535,76","1.555,02","1.557,55","1.534,69",-,"-1,38%"
491,16.05.2019,"1.557,24","1.548,27","1.567,17","1.548,27",-,"0,58%"
492,15.05.2019,"1.548,27","1.541,55","1.550,02","1.529,44",-,"0,34%"
493,14.05.2019,"1.543,06","1.523,81","1.547,84","1.523,81",-,"1,32%"
494,13.05.2019,"1.523,00","1.571,51","1.571,51","1.520,28",-,"-3,18%"
495,10.05.2019,"1.572,99","1.570,00","1.575,08","1.546,14",-,"0,19%"
496,09.05.2019,"1.570,06","1.573,34","1.573,34","1.546,85",-,"-0,31%"
497,08.05.2019,"1.574,97","1.581,59","1.587,35","1.574,85",-,"-0,46%"
498,07.05.2019,"1.582,31","1.611,46","1.611,46","1.571,49",-,"-2,02%"
499,06.05.2019,"1.614,98","1.611,68","1.618,37","1.588,84",-,"0,06%"
500,03.05.2019,"1.614,02","1.584,01","1.614,02","1.584,01",-,"1,98%"
501,02.05.2019,"1.582,65","1.576,00","1.587,92","1.566,46",-,"0,40%"
502,01.05.2019,"1.576,38","1.593,48","1.595,85","1.576,13",-,"-0,93%"
503,30.04.2019,"1.591,21","1.598,55","1.600,29","1.580,90",-,"-0,45%"
504,29.04.2019,"1.598,36","1.591,93","1.603,08","1.591,93",-,"0,41%"
505,26.04.2019,"1.591,82","1.575,66","1.592,21","1.574,06",-,"1,03%"
506,25.04.2019,"1.575,61","1.587,05","1.587,05","1.565,46",-,"-0,79%"
507,24.04.2019,"1.588,13","1.585,11","1.594,03","1.583,36",-,"0,19%"
508,23.04.2019,"1.585,09","1.560,53","1.587,58","1.560,53",-,"1,61%"
509,22.04.2019,"1.560,04","1.565,22","1.565,22","1.554,46",-,"-0,36%"
510,18.04.2019,"1.565,75","1.567,09","1.569,20","1.556,11",-,"-0,12%"
511,17.04.2019,"1.567,60","1.584,13","1.588,60","1.561,57",-,"-0,96%"
512,16.04.2019,"1.582,79","1.580,26","1.585,43","1.579,49",-,"0,23%"
513,15.04.2019,"1.579,17","1.585,17","1.587,98","1.574,73",-,"-0,36%"
514,12.04.2019,"1.584,80","1.581,38","1.589,73","1.580,23",-,"0,36%"
515,11.04.2019,"1.579,14","1.581,93","1.583,73","1.577,37",-,"-0,15%"
516,10.04.2019,"1.581,55","1.560,02","1.581,65","1.560,02",-,"1,40%"
517,09.04.2019,"1.559,68","1.577,51","1.577,51","1.558,39",-,"-1,22%"
518,08.04.2019,"1.579,00","1.581,35","1.581,35","1.571,21",-,"-0,22%"
519,05.04.2019,"1.582,56","1.568,23","1.582,61","1.568,23",-,"0,96%"
520,04.04.2019,"1.567,49","1.561,07","1.567,50","1.558,36",-,"0,42%"
521,03.04.2019,"1.560,91","1.554,88","1.568,40","1.554,88",-,"0,49%"
522,02.04.2019,"1.553,32","1.556,08","1.556,13","1.545,55",-,"-0,18%"
523,01.04.2019,"1.556,06","1.542,89","1.556,40","1.542,89",-,"1,06%"
524,29.03.2019,"1.539,74","1.536,61","1.546,97","1.532,22",-,"0,30%"
525,28.03.2019,"1.535,10","1.522,89","1.536,44","1.520,12",-,"0,85%"
526,27.03.2019,"1.522,23","1.527,97","1.530,05","1.505,76",-,"-0,39%"
527,26.03.2019,"1.528,17","1.513,76","1.535,87","1.513,76",-,"1,01%"
528,25.03.2019,"1.512,86","1.505,87","1.520,49","1.494,99",-,"0,46%"
529,22.03.2019,"1.505,92","1.561,97","1.561,97","1.505,88",-,"-3,62%"
530,21.03.2019,"1.562,41","1.541,83","1.569,35","1.538,36",-,"1,25%"
531,20.03.2019,"1.543,16","1.554,72","1.561,74","1.535,41",-,"-0,76%"
532,19.03.2019,"1.554,99","1.565,53","1.570,89","1.552,66",-,"-0,57%"
533,18.03.2019,"1.563,93","1.553,66","1.569,06","1.552,68",-,"0,67%"
534,15.03.2019,"1.553,54","1.550,50","1.563,59","1.550,13",-,"0,25%"
535,14.03.2019,"1.549,63","1.555,87","1.555,87","1.549,21",-,"-0,40%"
536,13.03.2019,"1.555,88","1.550,27","1.562,67","1.550,27",-,"0,39%"
537,12.03.2019,"1.549,83","1.549,03","1.555,30","1.545,51",-,"0,06%"
538,11.03.2019,"1.548,88","1.522,80","1.548,93","1.522,80",-,"1,77%"
539,08.03.2019,"1.521,88","1.522,53","1.523,24","1.510,64",-,"-0,11%"
540,07.03.2019,"1.523,63","1.536,76","1.536,97","1.521,61",-,"-0,86%"
541,06.03.2019,"1.536,82","1.568,31","1.568,44","1.536,82",-,"-2,01%"
542,05.03.2019,"1.568,28","1.575,69","1.575,85","1.567,67",-,"-0,45%"
543,04.03.2019,"1.575,44","1.590,15","1.594,24","1.564,48",-,"-0,89%"
544,01.03.2019,"1.589,64","1.577,50","1.590,29","1.576,13",-,"0,89%"
545,28.02.2019,"1.575,55","1.580,76","1.581,99","1.571,31",-,"-0,35%"
546,27.02.2019,"1.581,05","1.577,20","1.582,06","1.570,60",-,"0,23%"
547,26.02.2019,"1.577,48","1.588,56","1.589,26","1.577,43",-,"-0,71%"
548,25.02.2019,"1.588,81","1.591,62","1.602,10","1.588,81",-,"-0,08%"
549,22.02.2019,"1.590,06","1.576,31","1.590,10","1.576,31",-,"0,92%"
550,21.02.2019,"1.575,55","1.581,31","1.581,31","1.569,42",-,"-0,39%"
551,20.02.2019,"1.581,66","1.574,55","1.583,34","1.573,96",-,"0,46%"
552,19.02.2019,"1.574,47","1.568,54","1.578,23","1.564,85",-,"0,33%"
553,15.02.2019,"1.569,25","1.547,12","1.570,16","1.547,12",-,"1,56%"
554,14.02.2019,"1.545,11","1.540,99","1.551,39","1.534,59",-,"0,14%"
555,13.02.2019,"1.542,94","1.538,29","1.545,74","1.536,25",-,"0,31%"
556,12.02.2019,"1.538,23","1.520,14","1.538,89","1.520,14",-,"1,27%"
557,11.02.2019,"1.518,98","1.506,82","1.519,21","1.505,67",-,"0,84%"
558,08.02.2019,"1.506,39","1.504,17","1.506,60","1.495,12",-,"0,05%"
559,07.02.2019,"1.505,63","1.516,70","1.516,70","1.494,37",-,"-0,82%"
560,06.02.2019,"1.518,02","1.520,17","1.520,89","1.511,18",-,"-0,15%"
561,05.02.2019,"1.520,23","1.517,92","1.524,21","1.512,72",-,"0,18%"
562,04.02.2019,"1.517,54","1.501,97","1.517,55","1.500,13",-,"1,03%"
563,01.02.2019,"1.502,05","1.499,53","1.504,51","1.495,47",-,"0,18%"
564,31.01.2019,"1.499,42","1.486,64","1.500,74","1.484,82",-,"0,84%"
565,30.01.2019,"1.486,94","1.473,38","1.490,51","1.467,57",-,"1,05%"
566,29.01.2019,"1.471,45","1.473,54","1.477,01","1.469,31",-,"-0,14%"
567,28.01.2019,"1.473,54","1.480,28","1.480,28","1.464,77",-,"-0,63%"
568,25.01.2019,"1.482,85","1.466,79","1.484,60","1.466,79",-,"1,26%"
569,24.01.2019,"1.464,41","1.454,23","1.465,34","1.453,73",-,"0,70%"
570,23.01.2019,"1.454,26","1.457,73","1.468,48","1.444,97",-,"-0,22%"
571,22.01.2019,"1.457,45","1.479,82","1.479,82","1.451,01",-,"-1,69%"
572,18.01.2019,"1.482,50","1.466,69","1.487,21","1.466,69",-,"1,04%"
573,17.01.2019,"1.467,25","1.453,83","1.470,84","1.448,55",-,"0,86%"
574,16.01.2019,"1.454,70","1.445,91","1.460,31","1.445,91",-,"0,66%"
575,15.01.2019,"1.445,22","1.432,85","1.445,22","1.432,13",-,"0,87%"
576,14.01.2019,"1.432,81","1.446,50","1.446,50","1.431,31",-,"-1,01%"
577,11.01.2019,"1.447,38","1.444,44","1.448,28","1.437,45",-,"0,13%"
578,10.01.2019,"1.445,43","1.436,98","1.445,78","1.424,54",-,"0,46%"
579,09.01.2019,"1.438,81","1.427,00","1.442,42","1.427,00",-,"0,86%"
580,08.01.2019,"1.426,55","1.405,87","1.426,55","1.404,01",-,"1,51%"
581,07.01.2019,"1.405,37","1.380,84","1.411,90","1.380,84",-,"1,78%"
582,04.01.2019,"1.380,75","1.333,10","1.383,16","1.333,10",-,"3,75%"
583,03.01.2019,"1.330,83","1.355,02","1.355,02","1.328,00",-,"-1,85%"
584,02.01.2019,"1.355,91","1.346,11","1.357,77","1.325,18",-,"0,55%"
585,31.12.2018,"1.348,56","1.338,52","1.348,56","1.329,17",-,"0,80%"
586,28.12.2018,"1.337,92","1.332,06","1.356,23","1.326,44",-,"0,46%"
587,27.12.2018,"1.331,82","1.329,79","1.331,98","1.289,32",-,"0,15%"
588,26.12.2018,"1.329,81","1.268,19","1.330,42","1.268,19",-,"4,96%"
589,24.12.2018,"1.266,92","1.290,54","1.290,92","1.266,92",-,"-1,95%"
590,21.12.2018,"1.292,09","1.325,87","1.334,76","1.289,49",-,"-2,56%"
591,20.12.2018,"1.326,00","1.348,65","1.350,89","1.313,02",-,"-1,72%"
592,19.12.2018,"1.349,23","1.377,21","1.392,92","1.344,14",-,"-2,03%"
593,18.12.2018,"1.377,18","1.379,49","1.399,43","1.373,72",-,"-0,07%"
594,17.12.2018,"1.378,14","1.410,77","1.417,10","1.372,73",-,"-2,32%"
595,14.12.2018,"1.410,81","1.431,82","1.435,39","1.407,11",-,"-1,53%"
596,13.12.2018,"1.432,70","1.455,68","1.460,55","1.431,68",-,"-1,55%"
597,12.12.2018,"1.455,32","1.440,70","1.471,96","1.440,70",-,"1,05%"
598,11.12.2018,"1.440,13","1.444,29","1.465,76","1.431,88",-,"-0,21%"
599,10.12.2018,"1.443,10","1.448,01","1.449,93","1.422,98",-,"-0,34%"
600,07.12.2018,"1.448,09","1.477,51","1.485,63","1.440,85",-,"-1,98%"
601,06.12.2018,"1.477,41","1.479,16","1.479,16","1.442,83",-,"-0,23%"
602,04.12.2018,"1.480,75","1.548,11","1.548,11","1.479,91",-,"-4,40%"
603,03.12.2018,"1.548,96","1.536,33","1.553,34","1.529,53",-,"1,02%"
604,30.11.2018,"1.533,27","1.524,87","1.535,13","1.519,99",-,"0,52%"
605,29.11.2018,"1.525,39","1.529,70","1.534,62","1.514,57",-,"-0,33%"
606,28.11.2018,"1.530,38","1.493,67","1.530,71","1.486,34",-,"2,51%"
607,27.11.2018,"1.492,86","1.505,45","1.505,45","1.491,27",-,"-0,87%"
608,26.11.2018,"1.505,96","1.489,10","1.510,29","1.489,10",-,"1,16%"
609,23.11.2018,"1.488,68","1.485,73","1.498,65","1.476,81",-,"0,03%"
610,21.11.2018,"1.488,28","1.469,45","1.499,37","1.469,45",-,"1,31%"
611,20.11.2018,"1.469,01","1.496,14","1.496,14","1.465,25",-,"-1,84%"
612,19.11.2018,"1.496,54","1.527,33","1.527,33","1.492,95",-,"-2,03%"
613,16.11.2018,"1.527,53","1.523,75","1.530,00","1.510,41",-,"0,22%"
614,15.11.2018,"1.524,12","1.502,33","1.524,29","1.491,66",-,"1,44%"
615,14.11.2018,"1.502,51","1.516,08","1.530,62","1.494,92",-,"-0,81%"
616,13.11.2018,"1.514,80","1.519,99","1.536,71","1.513,30",-,"-0,26%"
617,12.11.2018,"1.518,79","1.549,01","1.549,01","1.518,04",-,"-1,98%"
618,09.11.2018,"1.549,49","1.577,04","1.577,04","1.539,92",-,"-1,82%"
619,08.11.2018,"1.578,21","1.581,62","1.586,17","1.573,15",-,"-0,25%"
620,07.11.2018,"1.582,16","1.556,27","1.582,16","1.556,27",-,"1,67%"
621,06.11.2018,"1.556,10","1.547,10","1.558,86","1.544,65",-,"0,56%"
622,05.11.2018,"1.547,51","1.548,34","1.554,77","1.534,76",-,"-0,03%"
623,02.11.2018,"1.547,98","1.546,13","1.557,18","1.535,96",-,"0,19%"
624,01.11.2018,"1.544,98","1.512,68","1.547,14","1.512,68",-,"2,22%"
625,31.10.2018,"1.511,41","1.508,82","1.526,33","1.508,82",-,"0,32%"
626,30.10.2018,"1.506,64","1.476,97","1.507,16","1.474,80",-,"1,99%"
627,29.10.2018,"1.477,31","1.485,20","1.513,28","1.461,65",-,"-0,44%"
628,26.10.2018,"1.483,82","1.500,15","1.501,30","1.459,16",-,"-1,11%"
629,25.10.2018,"1.500,40","1.470,53","1.506,78","1.470,53",-,"2,16%"
630,24.10.2018,"1.468,70","1.526,56","1.527,71","1.468,46",-,"-3,79%"
631,23.10.2018,"1.526,59","1.536,93","1.537,16","1.501,04",-,"-0,84%"
632,22.10.2018,"1.539,50","1.542,42","1.551,36","1.535,78",-,"-0,16%"
633,19.10.2018,"1.542,04","1.560,64","1.569,81","1.538,74",-,"-1,20%"
634,18.10.2018,"1.560,75","1.588,74","1.588,74","1.555,57",-,"-1,81%"
635,17.10.2018,"1.589,60","1.596,38","1.596,38","1.571,51",-,"-0,45%"
636,16.10.2018,"1.596,84","1.554,49","1.598,01","1.554,11",-,"2,82%"
637,15.10.2018,"1.553,09","1.546,68","1.562,30","1.537,55",-,"0,41%"
638,12.10.2018,"1.546,68","1.546,85","1.567,64","1.530,98",-,"0,08%"
639,11.10.2018,"1.545,38","1.575,10","1.580,89","1.545,38",-,"-1,91%"
640,10.10.2018,"1.575,41","1.621,41","1.621,41","1.575,25",-,"-2,86%"
641,09.10.2018,"1.621,87","1.628,06","1.635,99","1.621,25",-,"-0,47%"
